"","logFC","t","P.Value","adj.P.Val","B"
"16365",4.42911361947303,4.34405007569513,0.0006733345099002,0.0006733345099002,-0.179911110701702
"21354",1.40429944891647,4.33524280139791,0.000684883645581558,0.000684883645581558,-0.195424394923336
"15024",1.26319919577423,4.31185995687959,0.00071654308596772,0.00071654308596772,-0.236653089134212
"57248",4.64938368882752,4.31179852267287,0.000716628215144146,0.000716628215144146,-0.236761489344556
"16988",1.59616450205951,4.30540672471115,0.000725542273709003,0.000725542273709003,-0.248042022946636
"54153",1.20879539053592,4.29966784531351,0.000733642702552184,0.000733642702552184,-0.258174046483078
"107684",1.25513343846063,4.29689459454643,0.000737590347361114,0.000737590347361114,-0.263071516410597
"16637",1.61214807283478,4.29158768684377,0.000745205454501993,0.000745205454501993,-0.272445658645316
"69270",1.24632229627408,4.2904045901819,0.000746914098210524,0.000746914098210524,-0.27453589907522
"19204",2.451321025156,4.28957232852942,0.000748118469169098,0.000748118469169098,-0.276006390693202
"277203",1.51271545711276,4.28797641552062,0.00075043350101388,0.00075043350101388,-0.278826357295177
"231440",-1.22817522062196,-4.28313059018781,0.000757507995854033,0.000757507995854033,-0.287390569882718
"23962",1.97645692599186,4.28244791316221,0.000758510130404679,0.000758510130404679,-0.288597293220264
"76574",-1.91584844153105,-4.28223627280526,0.000758821083575083,0.000758821083575083,-0.288971406097686
"672511",1.44833739051224,4.26430201612302,0.000785651787920653,0.000785651787920653,-0.32069078284365
"73149",1.71394694812056,4.26243282498009,0.000788503632207887,0.000788503632207887,-0.323998681350697
"20847",1.41530503955834,4.25047986341542,0.000806993100914046,0.000806993100914046,-0.345160444215597
"11475",-1.49194015594374,-4.23696555583553,0.000828433973424573,0.000828433973424573,-0.369104357084951
"71586",1.25502284250791,4.23544730268241,0.000830878939299702,0.000830878939299702,-0.371795493854441
"108670",1.53653604213841,4.23375565166306,0.000833611853975401,0.000833611853975401,-0.374794261187256
"12363",1.31210627269312,4.22707097437509,0.000844501595706558,0.000844501595706558,-0.38664696937193
"71988",1.69229476421236,4.22490286917304,0.000848064791540671,0.000848064791540671,-0.390492251921353
"56644",1.97830742562236,4.2203773670758,0.0008555519970811,0.0008555519970811,-0.398520080159352
"269799",2.29722462029273,4.21601061480457,0.000862840770652478,0.000862840770652478,-0.406268270040244
"66102",1.42531619347542,4.21349252197923,0.000867072739995537,0.000867072739995537,-0.41073714909481
"16912",1.23907169249855,4.19955191246062,0.000890889420483004,0.000890889420483004,-0.435489181838896
"228482",1.39785725953651,4.19700785573471,0.000895307570527961,0.000895307570527961,-0.440008336328917
"12772",1.50627300679979,4.19560530814333,0.000897752901647121,0.000897752901647121,-0.442500037259165
"26904",1.23022282835722,4.19216867547449,0.000903773598312099,0.000903773598312099,-0.448606223195025
"74748",2.06954127516928,4.1833776990419,0.000919363533831708,0.000919363533831708,-0.464231273811138
"52685",-1.41741071630853,-4.1808534412219,0.000923890744463136,0.000923890744463136,-0.468719283154141
"75345",2.04469342555,4.17894409215059,0.000927330283921591,0.000927330283921591,-0.472114428102195
"210808",1.66625050280249,4.1787761036578,0.000927633528480085,0.000927633528480085,-0.472413157034744
"20612",1.91914921174746,4.15424022702834,0.000973032830980401,0.000973032830980401,-0.516073909287499
"17858",2.05140247221148,4.15322517670626,0.000974959254739184,0.000974959254739184,-0.517881401065498
"631323",2.42851621157918,4.15279473545966,0.000975777350040108,0.000975777350040108,-0.518647913856404
"226691",2.23151951090732,4.14476805601242,0.000991162167931639,0.000991162167931639,-0.532944726465502
"17948",1.63378133869021,4.14204834996672,0.000996431162480782,0.000996431162480782,-0.537790342660111
"17085",1.55458271900002,4.14114794602417,0.000998181857280133,0.000998181857280133,-0.539394717866843
"67702",1.34940561102071,4.14036512693824,0.000999706483615435,0.000999706483615435,-0.540789637634637
"14728",1.7035631215227,4.13728057191935,0.00100573721694373,0.00100573721694373,-0.546286622487445
"15945",3.62362362835106,4.13623166794397,0.0010077964381069,0.0010077964381069,-0.548156076994585
"15042",1.25054931501663,4.1266454504358,0.00102681719598736,0.00102681719598736,-0.56524627740752
"15015",1.33547539664396,4.1152477610397,0.00104991076894328,0.00104991076894328,-0.585577003892957
"625360",1.23048820297448,4.11228027313917,0.00105601005853225,0.00105601005853225,-0.590872239266211
"21345",-1.20973641567333,-4.10287282057748,0.00107558639210175,0.00107558639210175,-0.607664343996106
"19039",1.73688394736745,4.09240459834711,0.00109780666231909,0.00109780666231909,-0.626359270723152
"432555",2.4946774835299,4.09075045699551,0.00110136049407285,0.00110136049407285,-0.629314254625665
"60440",1.78104108991828,4.08821726520817,0.00110682572048933,0.00110682572048933,-0.633840059111282
"237887",1.76217072179687,4.08459401256483,0.00111469090109613,0.00111469090109613,-0.640314355919502
"78892",-1.27296807271256,-4.08438519908335,0.00111514591993629,0.00111514591993629,-0.64068751469973
"20304",1.73486484690513,4.06934096583333,0.00114843274185491,0.00114843274185491,-0.667582276669847
"20460",1.75135949973989,4.06676294735653,0.00115423792582779,0.00115423792582779,-0.672193010275124
"12766",1.26613507550211,4.06449162840013,0.00115937731658651,0.00115937731658651,-0.676255693776093
"104759",1.47905104230242,4.06394899175269,0.00116060861418251,0.00116060861418251,-0.67722636785251
"12519",1.21127467531271,4.06177793149211,0.00116554834634523,0.00116554834634523,-0.681110236423589
"226695",2.56362783339224,4.05935538338333,0.00117108563227011,0.00117108563227011,-0.685444476060768
"14824",1.30757352535606,4.05455132143564,0.00118214600684273,0.00118214600684273,-0.694041024266492
"17329",3.58110847812759,4.05377924697963,0.00118393347484751,0.00118393347484751,-0.695422783434342
"12515",1.25904561704414,4.05318667177584,0.00118530724695347,0.00118530724695347,-0.696483332390044
"627984",1.54347083440997,4.04917981513625,0.0011946391882729,0.0011946391882729,-0.703655301009801
"24055",1.26112112443693,4.04548759942308,0.00120330473843606,0.00120330473843606,-0.710265287668749
"56857",1.43196813651325,4.04181203113378,0.00121199496473912,0.00121199496473912,-0.716846610283429
"12260",2.44848235570484,4.03665274717883,0.00122430137780855,0.00122430137780855,-0.726086520532371
"100034251",1.89306732035678,4.03189345083103,0.00123576679250523,0.00123576679250523,-0.734612044760528
"14129",3.13298648276473,4.02088082895982,0.00126271883662272,0.00126271883662272,-0.754346567621429
"52855",1.93148893149672,4.01738442824933,0.00127140071332741,0.00127140071332741,-0.760614160287231
"72948",-1.26057880465046,-4.00719333809549,0.0012970551922147,0.0012970551922147,-0.778888184365211
"15953",1.42190271622259,4.00628323579153,0.00129937176623387,0.00129937176623387,-0.780520528335672
"237436",1.55664325948113,4.00307519488362,0.00130757122272301,0.00130757122272301,-0.786274942628113
"56619",2.94163440853107,4.0006264980995,0.0013138653669157,0.0013138653669157,-0.790667836236966
"17880",-1.20054847955619,-3.9909191013769,0.00133912289816713,0.00133912289816713,-0.808087292366864
"219131",2.0649716685511,3.97746306883116,0.00137495513957815,0.00137495513957815,-0.832245647967666
"12517",2.61971981686362,3.97014216412229,0.00139485911010838,0.00139485911010838,-0.845395114258116
"20302",3.67291443783637,3.96234262391221,0.00141638767288573,0.00141638767288573,-0.859408749577403
"54396",1.20772690136028,3.94763037862787,0.00145792323778718,0.00145792323778718,-0.885854974044005
"12524",1.48457207483573,3.942313999534,0.00147323584821317,0.00147323584821317,-0.895415427900696
"75735",-1.45924386891928,-3.94137696071325,0.00147595170771131,0.00147595170771131,-0.897100719468817
"16175",2.04545413467229,3.93995875485514,0.00148007185697129,0.00148007185697129,-0.899651524868195
"20288",2.79684548433201,3.93558573356625,0.00149285018865895,0.00149285018865895,-0.907517817159531
"81897",2.03480804184106,3.93178129015893,0.00150405845736011,0.00150405845736011,-0.914362454632387
"667597",2.53905760230749,3.93163720832551,0.00150448461696152,0.00150448461696152,-0.914621694977449
"14058",1.81605493618082,3.93040493082465,0.00150813442555785,0.00150813442555785,-0.916838940136803
"16963",1.51397511272083,3.92851003071793,0.00151376441638553,0.00151376441638553,-0.920248657245912
"22137",1.45701232641416,3.9265004761203,0.00151975844537838,0.00151975844537838,-0.923864963828412
"14127",1.66911895349953,3.91427743602854,0.00155674104625062,0.00155674104625062,-0.945867123272819
"237911",1.21903795380458,3.9086705939679,0.00157401061121385,0.00157401061121385,-0.955963226288224
"547253",1.24030806814302,3.90327953888999,0.00159079940863903,0.00159079940863903,-0.965672798532005
"21897",1.69034058290969,3.90179974776215,0.00159543956391773,0.00159543956391773,-0.968338325592788
"12797",-1.69153836938647,-3.8987102400826,0.00160517172368826,0.00160517172368826,-0.973903889865081
"383619",1.20882545002639,3.88694630856445,0.00164278510333179,0.00164278510333179,-0.995101762390147
"16571",1.53299772148515,3.8855400215456,0.00164734109256415,0.00164734109256415,-0.997636417981544
"215900",1.40869807606148,3.88348245119856,0.00165403023362868,0.00165403023362868,-1.00134516391765
"327957",1.56609096604411,3.88197637049959,0.00165894399401482,0.00165894399401482,-1.00406003203225
"12623",-1.31146703058158,-3.87337488006829,0.00168729325097191,0.00168729325097191,-1.0195679427158
"19219",1.23442696544405,3.86945292599304,0.00170038249127392,0.00170038249127392,-1.02664054402223
"56489",1.26920306054289,3.85268495585288,0.00175751897127968,0.00175751897127968,-1.05688978482504
"24088",1.82354166747533,3.84906104341029,0.00177012167913031,0.00177012167913031,-1.06342958033039
"140497",1.53104609606145,3.84484625944995,0.00178489481578138,0.00178489481578138,-1.07103668533621
"239849",1.65480374882831,3.83832529781755,0.00180799856667678,0.00180799856667678,-1.08280824074769
"11468",-1.27994721175778,-3.82477834234325,0.00185697146559706,0.00185697146559706,-1.10727110909278
"67092",2.33625798437159,3.81334042911065,0.00189936801483744,0.00189936801483744,-1.12793380307437
"21926",2.34422572054922,3.81149074815307,0.00190631592720448,0.00190631592720448,-1.13127596793986
"16145",1.55459549255594,3.80994377098548,0.00191214661346645,0.00191214661346645,-1.13407132903024
"23845",2.48442398794682,3.80750878418757,0.00192136098534799,0.00192136098534799,-1.13847157977149
"76464",1.90115768132523,3.80152288089608,0.00194420466882491,0.00194420466882491,-1.14929007207724
"74107",2.18303339527473,3.79158247097182,0.00198275049131253,0.00198275049131253,-1.1672599909067
"102639543",2.09772890058382,3.79048459043216,0.00198705501983038,0.00198705501983038,-1.16924502747429
"17279",1.56328516548291,3.79042732581382,0.00198727980082357,0.00198727980082357,-1.1693485672498
"51944",1.99036283185116,3.78488060808529,0.00200917509488649,0.00200917509488649,-1.17937837772911
"54392",1.50588136131828,3.78378674491987,0.00201352185881793,0.00201352185881793,-1.18135653972725
"83433",1.83264332165937,3.78141990786161,0.00202295981839322,0.00202295981839322,-1.18563698586948
"170744",1.40319820008233,3.77504885576762,0.00204858853861496,0.00204858853861496,-1.19716054029963
"56419",1.4648610692269,3.73151233482618,0.00223276284412739,0.00223276284412739,-1.27596061951543
"208628",1.27865296430242,3.72311029125186,0.00227019429484578,0.00227019429484578,-1.29117837732893
"21810",2.0619144647618,3.7199130258945,0.00228460466789974,0.00228460466789974,-1.29697007934559
"67629",1.56461791576438,3.71150573467454,0.00232294081529239,0.00232294081529239,-1.31220162971766
"20558",3.03448714768288,3.71089571698343,0.00232574763732176,0.00232574763732176,-1.31330692120065
"246256",2.43820054139141,3.71001506369401,0.00232980577066841,0.00232980577066841,-1.31490260536989
"217653",1.77799333825909,3.70463710412141,0.00235474397834025,0.00235474397834025,-1.32464781288942
"67052",1.53701107026667,3.69613146312492,0.00239473856468141,0.00239473856468141,-1.34006302428823
"17952",1.20760660406225,3.68129911873064,0.00246613442330291,0.00246613442330291,-1.3669513727571
"72054",1.757076444566,3.67072042795089,0.00251836772178018,0.00251836772178018,-1.38613377676757
"330122",1.69398748894414,3.66857316643806,0.00252910591991537,0.00252910591991537,-1.39002792492327
"13041",1.2436415195647,3.66822184954387,0.00253086721701147,0.00253086721701147,-1.39066506870548
"12259",1.98296255742494,3.65348831262234,0.00260586033711648,0.00260586033711648,-1.41738956910114
"71279",1.31175447228041,3.65258169564394,0.00261054770503785,0.00261054770503785,-1.41903428714534
"17474",2.46010874817364,3.65138925977749,0.00261672578796069,0.00261672578796069,-1.42119755927784
"229841",1.87326862697477,3.65087141114779,0.0026194133947263,0.0026194133947263,-1.42213703566413
"21426",1.39519088992383,3.65045087175438,0.00262159802493115,0.00262159802493115,-1.42289998113899
"108000",1.74703589781946,3.64822995617105,0.00263316588781205,0.00263316588781205,-1.42692927980527
"16633",1.61248208384782,3.64361184868935,0.00265738523339531,0.00265738523339531,-1.43530820990522
"240641",1.38543392712489,3.64254286282153,0.00266302347439996,0.00266302347439996,-1.43724783938833
"231655",2.13829617737229,3.63219100407834,0.00271825249725549,0.00271825249725549,-1.45603273511204
"19361",1.4996653288605,3.62909941536184,0.00273497006843243,0.00273497006843243,-1.46164350353462
"12774",2.33704952792396,3.62902484031103,0.00273537460887728,0.00273537460887728,-1.46177884963448
"76044",1.36753943198352,3.62882372761887,0.00273646586784141,0.00273646586784141,-1.46214384946942
"68549",1.43939240524885,3.62367335545408,0.00276456269536035,0.00276456269536035,-1.47149168466316
"20307",1.5781568756655,3.62196659379411,0.00277393773861316,0.00277393773861316,-1.47458960094856
"80910",2.49682436661447,3.62113140098657,0.00277853705123651,0.00277853705123651,-1.47610557740562
"71898",1.46827020899645,3.61572173246383,0.00280851458077341,0.00280851458077341,-1.48592527140089
"16009",-1.68144159110716,-3.61106143440899,0.00283460128887429,0.00283460128887429,-1.49438536421634
"16551",1.78781214995778,3.5966504362211,0.00291682734685635,0.00291682734685635,-1.52055015409721
"434341",1.26269890018773,3.59170891406303,0.00294557357028355,0.00294557357028355,-1.52952327876215
"17916",1.42035698635538,3.57769217638029,0.00302867814114667,0.00302867814114667,-1.55497894566347
"20419",1.58423747330761,3.57194722287134,0.00306341948628146,0.00306341948628146,-1.56541359494362
"58185",2.9273405126104,3.56386329210375,0.00311298712999748,0.00311298712999748,-1.58009775553398
"80986",1.77258905465748,3.55970683871813,0.00313878698065134,0.00313878698065134,-1.58764831623589
"18140",1.31827088713126,3.55888064556072,0.0031439409398489,0.0031439409398489,-1.58914920869156
